route_no,stop_sequence,stop_name,latitude,longitude
407C,45,Lakshmipura Cross,13.0921578064477,77.5340381857059
407C,46,Kanksha nagar,13.0906586410131,77.5389485408326
407C,47,Nethravathi,13.0899003775156,77.5424607327786
407C,48,Sambhram College,13.0882011244238,77.5467807179749
407C,49,MS Palya,13.0817630142,77.5484313816
407C,50,Jelly Machine Yalahanka,13.0862097015768,77.5555106251699
407C,51,Chikkabettahalli,13.0894392449,77.5561692193
407C,52,Betta Halli Layout,13.0924006552,77.5594554283
407C,53,Thirumala Daba,13.0977346757677,77.5631636600057
407C,54,Atturu Layout Yelahanka Road,13.0979676638,77.5678448752
407C,55,Mother Dairy,13.0994,77.57693
407C,56,Yelahanka Satelite Town,13.09609783,77.5788053
407C,57,Chikkabommasandra Cross,13.09401693,77.58272419
407C,58,Sharavathi Hotel,13.09759,77.58419
407C,59,Sheshadripuram College,13.09971085,77.58864113
407C,60,Yelahanaka NES Office,13.09772375,77.59185778
407C,61,Yelahanka Police Station,13.09403406,77.5943898
407C,62,Yelahanka,13.1007602808414,77.5945984072696
407D,1,Yeshwanthpura,13.01781347,77.55679377
407D,2,Tata Institute,13.01429778,77.56652334
407D,3,Kendriya Vidyalaya CPRI,13.01482246,77.57485012
407D,4,Mekhri Circle,13.016982,77.58374
407D,5,Ganga Nagara,13.02604284,77.58495789
407D,6,Veternary College,13.03027,77.58676
407D,7,Canara Bank Hebbal,13.03613,77.58901
407D,8,Hebbala,13.038476,77.58910425
407D,9,Military Dairy Farm,13.04933491,77.59258648
407D,10,Yelahanka Kodigehalli Gate,13.05721753,77.5931977
407D,11,Byatarayana Pura,13.06604423,77.59299164
407D,12,GKVK,13.07288,77.5925
407D,13,Aerodrum,13.07688,77.5926
407D,14,Allalasandra Gate,13.08669,77.59371
407D,15,Yelahanka Police Station,13.09418399,77.59419001
407D,16,Yelahanaka NES Office,13.09770897,77.59148108
407D,17,Escorts Yalahanka Road,13.1025276706,77.5856838282
407D,18,Wheel And Axle Plant,13.1057710467944,77.5822497115518
407D,19,Puttena Halli,13.1097773123801,77.5802035362988
407D,20,Anantapura Gate,13.1147281791898,77.5788356919537
407D,21,CRPF,13.1236301176,77.5749253202
407D,22,Nagenahalli Gate,13.1299257651,77.571298806
407D,23,Singanayakanahalli,13.1478317213349,77.5696262524287
407D,24,Honnenahalli,13.1596392628329,77.5665538799873
407D,25,Rajanukunte,13.1728646729818,77.5641729238811
407D,26,Itagalapura Cross,13.1700770450282,77.5501099093526
407D,27,Cable Factory Kakolu Road,13.1739868054051,77.5404065252152
407D,28,Dibbur Cross,13.1725887016964,77.5301509203401
407D,29,Seetakepanahalli Gate,13.1736239761499,77.5253723857576
407D,30,Kakolu,13.1840455496095,77.5185614610766
407D,31,KMF Kakolu,13.1884530759496,77.5074017265769
407D,32,Govt Hospitals,13.1935946402191,77.5017555737029
407D,33,Sonnenahalli,13.1976937548672,77.5003116436343
407D,34,Karlapura Gate,13.200103527312,77.491779921821
407D,35,Kamakshipura,13.1982535926487,77.4892005345381
407D,36,Byatha,13.1930714188062,77.4845083096549
407D,37,Madure,13.2012181484081,77.4571661531719
407D,38,Kodihalli Hesarugatta,13.1900085791073,77.4539349744472
407D,39,Chikka Kukkanahalli,13.1584653072,77.449213285
407D,40,Basavana Devastana,13.1381587447191,77.4533543242565
407D,41,Guddadahalli Hesaraghatta Road,13.1413798872,77.4622147903
407D,42,Dasenahalli Cross,13.14092247491,77.4650745672057
407D,43,Vinayaka Nagara,13.1386776038183,77.4747624624098
407D,44,Hesaraghatta,13.1379378445559,77.4786786208103
407D,45,Hesaraghatta T B Cross,13.1303755010584,77.4844427333419
407D,46,Thirumalapura Gate,13.1254346003758,77.4836754067015
407D,47,Hurali Chikkana Halli,13.1157687306,77.48280745
407D,48,Thore Nagasandra cross,13.11192,77.48184
407D,49,Tharabana Halli Hesaraghatta,13.1012771420161,77.48098008496
407D,50,Soladevana Halli,13.0934768863987,77.4888659663202
407D,51,Chikkabanavara,13.0819445080855,77.5002850635462
407D,52,Chikkabanawara Railway Gate,13.0754586495,77.5047392026
407D,53,Janapriya Apartments,13.0732598540988,77.5031339897225
407D,54,Bone Mill,13.0639091538335,77.5051955240698
407D,55,Bagalagunte,13.0570226434639,77.5072479826503
407D,56,Widia School Bagalagunte,13.051208886598,77.5078871740631
407D,57,8th Mile T Dasarahalli,13.04522565620011,77.50835934429267
407D,58,T Dasarahalli,13.0429667,77.51315975
407D,59,Jalahalli Cross,13.03997892,77.51863784
407D,60,Peenya 1st stage,13.03621356,77.52548776
407D,61,S R S Jalahalli Cross,13.03473989,77.53006188
407D,62,CMTI Goragunte Palya,13.0316378,77.53537182
407D,63,Goragunte Palya,13.02882709,77.54031091
407D,64,MEI Guragunte Palya,13.02654769,77.54441827
407D,65,YPR RMC,13.0247064,77.54766623
407D,66,Govardhan Talkies,13.01868,77.55338
407D,67,Yeshwanthpura,13.01781347,77.55679377
408,1,Vijayanagara TTMC,12.9648426734,77.5347022433
408,2,Maruthi mandira,12.9678038321,77.5361144263
408,3,Vijayanagara,12.9719527904,77.5376221631
408,4,Manu Vana Vijayanagara,12.974431,77.54451
408,5,Agrahara Dasarahalli,12.97828,77.54298
408,6,KHB Colony,12.981106,77.535581
408,7,Kamakshipalya,12.98432339,77.52803302
408,8,Kottige Palya Magadi Road,12.98784318,77.51542203
408,9,Sunkadakatte,12.9892340954,77.5058480445
408,10,Vigneshwara Nagara,12.9943562765,77.5041714963
408,11,Neelagiri Thopu,12.9960294098096,77.5024757034255
408,12,Hegganahalli Cross,12.999754394348,77.5039556699754
408,13,Hegganahalli,13.00540548804,77.5050712454059
408,14,Dairy Hegganahalli,13.0079324555196,77.5055348989669
408,15,Peenya 2nd stage,13.0110313068506,77.5068119553069
408,16,Rajagopalanagar Rajni Farms,13.0139706843,77.5089234486
408,17,Peenya 14th Cross,13.0170412268,77.5058460329
408,18,Brundavana Peenya 2nd Stage,13.0202670023,77.5079948176
408,19,NTTF,13.0249445233,77.5109549705
408,20,Rolling Mill,13.0265822408254,77.5147200617649
408,21,TVS Cross,13.0285953620956,77.5195686195263
408,22,System Jalahalli Cross,13.0350020451929,77.5179111770754
408,23,Jalahalli Cross,13.0409954488,77.5189170241
408,24,Jalahalli Cross Ayyappa Temple,13.0463522393,77.5223884732
408,25,Shetty Halli Cross,13.0503592081,77.5256972294
408,26,Jalahalli West,13.0535048526,77.5306450669
408,27,KG Halli Bridge,13.0549876020136,77.5347795305903
408,28,Fathima Church Gangamma Circle,13.0547434476803,77.5410291535711
408,29,Gangamma Circle,13.0583706199137,77.5459986399371
408,30,Jalahalli East,13.069327892592,77.5445883816951
408,31,MS Palya,13.0817630142,77.5484313816
408,32,Jalli Machine,13.0860339210811,77.5556659689626
408,33,Vidyaranyapura,13.0839060533558,77.560243047386
409A,1,Nelamangala,13.09781176,77.39435376
409A,2,Basavanahalli Mylahhali,13.110496375193,77.3881495221805
409A,3,Srinivasapura Cross,13.1292391625722,77.4002669502333
409A,4,Mylanahalli,13.1325922943967,77.4034406689219
409A,5,Hyadalu,13.139703634954,77.4099846603322
409A,6,Golahalli Railway Station,13.1505469834605,77.4117955498242
409A,7,Guttepalya,13.1672514909325,77.411580738154
409A,8,Kannamangala Gate,13.1905970245155,77.4197833802479
409A,9,Chikkabelavangala Gate,13.203206533479,77.4331527676403
409A,10,Kanasawadi Mudhure Temple,13.2065173063902,77.4397072426943
409A,11,Kodiyala,13.2097325193799,77.4518711381147
409A,12,Madhure,13.2021445847339,77.4569883065014
409A,13,Kumbalagunte Cross,13.2012623669563,77.4583242715369
409A,14,Byatha,13.1930936449133,77.4846022830968
409A,15,Kamakshipalya,13.1982588744661,77.489082064722
409A,16,Karlapura Gate,13.2001719640188,77.4919040321163
409A,17,Sonne Halli,13.1977631059,77.5003796071
409A,18,Sonnenahalli Hospital,13.1936746717212,77.5018266652147
409A,19,KMF,13.1885850934043,77.5074777726032
409A,20,Kakolu,13.1839562179787,77.5187081476271
409A,21,Seetha Kempanahalli,13.1713534053,77.5186568499
409A,22,Cable Factory Kakolu Road,13.1740255094985,77.5405238407461
409A,23,Itagalapura Cross,13.1701522983254,77.5501204855555
409A,24,Rajanukunte,13.1724789731928,77.5645217693503
409A,25,Addiganahalli,13.1730211029031,77.5696451376829
409A,26,Thimmasandra,13.1699854787,77.5805127807
409A,27,Thara Hunise,13.1786936595254,77.5881446025515
409A,28,Ramagere School Tharahunase,13.1715188564594,77.5989228946028
409A,29,Narayanapura,13.1626480445,77.6015843824
409A,30,Bettahalasuru,13.1614264957674,77.6109997978511
409A,31,Sonnenahalli Hospital,13.159233072833,77.6113998715206
409A,32,Sonnappanahalli,13.1562411229861,77.6179817533964
409A,33,Bettahalasuru cross,13.1564611972838,77.6234119040381
409A,34,VIT Cross Devanahalli Road,13.1515139434,77.6202731766
409A,35,Hunasamarenahalli,13.1437613872006,77.6176463086256
409A,36,Bharathi Nagara,13.137420950189,77.6176571220861
409A,37,IAF,13.1312625635293,77.6154152235654
409A,38,Bagaluru Cross,13.121532714,77.610931294
409A,39,Palanahalli Gate,13.1168614208569,77.6083756888998
409A,40,Venkatala,13.110825004017,77.604751645772
409A,41,Kogilu Cross,13.103358972168,77.6006059322702
409A,42,Yelahanka,13.0995680206,77.5975210872
409A,43,Kogilu Cross Devanahalli Main Road,13.103849515948,77.6001120255182
409A,44,Venkatala,13.1114708026693,77.6046272219767
409A,45,Palanahalli Gate,13.1171740558425,77.6080575492325
409A,46,Bagaluru Cross,13.122129,77.610705
409A,47,IAF,13.1315845317848,77.6151884606086
409A,48,Bharathi Nagara,13.1382990349,77.6173429471
409A,49,Hunasamarenahalli,13.1446014168084,77.617318859978
409A,50,VIT Cross Devanahalli Road,13.1522341568007,77.6202334263332
409A,51,Vidyanagara Cross,13.1611175164154,77.6271470697725
409A,52,Venkateshwara College,13.1604339258941,77.6366038710981
409A,53,Vidyanagara Devanahalli Road,13.1598824304413,77.6406756224854
409A,54,Akkayamma Betta,13.1618026421847,77.6422750695587
409A,55,Huttanahalli Cross,13.1654208944735,77.6500781286268
409A,56,Razak Palya,13.1494658254,77.6588253211
409A,57,Bagaluru,13.1342663734329,77.6689714784893
409A,58,Gopalapura,13.1328638404799,77.6878524998339
409A,59,Yediyur,13.1309155171414,77.6955116538485
409A,60,Maralakunte,13.1324845464627,77.7047663535575
409A,61,M Hosahalli,13.1358941831,77.7181681897
409A,62,Manchappanahalli,13.1437154371287,77.7293456825703
409A,63,Budigere,13.1350426655,77.7475673798
409A,64,Andrahalli,13.1234473868017,77.7442640146954
409A,65,Jyotipura,13.1025691616381,77.7441809738903
409A,66,Thirumenahalli Gate,13.1105030787138,77.7451707016054
409A,67,Kattugollahalli Gate,13.0946534824382,77.7429588235171
409A,68,Mandooru,13.0818565968188,77.7384757211181
409A,69,Grind Well,13.0632064842397,77.7399609017253
409A,70,Budigere Cross,13.047305320226,77.7516547257701
409A,71,Kattumnallur Gate,13.0537691256995,77.7618606324826
409A,72,Hosakote Kodi,13.056191074332,77.7668259504131
409A,73,Hosakote High School,13.0713698199921,77.7852649839248
409A,74,Hosakote Bus Stand,13.0787635246286,77.788108360884
410,1,Bommanahalli,12.90483535,77.63007568
410,2,Rupena Agrahar,12.91167933,77.62583354
410,3,Central Silk Board,12.9165109154049,77.6210663884489
410,4,BTM Layout,12.916211,77.615991
410,5,Udupi Garden 16th Main,12.916535,77.608779
410,6,BTM water Tank,12.9164504021527,77.6067753888095
410,7,MICO Layout,12.9164701153754,77.6043445058414
410,8,Jayanagara 9th East Circle,12.9166735876997,77.5961041973551
410,9,Ragigudda,12.9166900849591,77.5933496601074
410,10,Marenahalli Petrol Bunk,12.9168066166074,77.5887057706717
410,11,Jayanagara 5th Block,12.9168966960529,77.5849279305266
410,12,Sangam Circle,12.9170141820828,77.5787540947362
410,13,Banashankari Bus Station,12.9182,77.5733
410,14,Kadirenahalli Cross,12.9138101711892,77.5674308493233
410,15,Kadirenahalli Park,12.9176577398307,77.5643327485455
410,16,Devegowda Petrol Bunk,12.9219127139344,77.559186765985
410,17,Kamakya Talkies,12.924105587702,77.5522527764731
410,18,Banashankari 3rd Stage 3rd Phase,12.9256471263671,77.5492223553638
410,19,Janatha Bazar,12.9281432677927,77.5458704498577
410,20,Jn of Hosakerehalli Cross,12.9296991974,77.5441659987
410,21,Jn of Ring Road,12.9328285261699,77.5402067673632
410,22,PES College,12.93481,77.53711
410,23,Veerabhadranagar,12.9384132754,77.5332731288
410,24,Nayandahalli Cross,12.944803708951,77.5288801759134
410,25,Quality Biscuits,12.94721895,77.53192391
410,26,BHEL Gate,12.94965929,77.53658614
410,27,Deepanjali nagara BMT-16,12.9514347731227,77.5371147674969
410,28,Attiguppe,12.9577823349965,77.5338304262479
410,29,Vijayanagara TTMC,12.9648426734,77.5347022433
410,30,Maruthi mandira,12.9678038321,77.5361144263
410,31,Vijayanagara,12.9719527904,77.5376221631
410,32,Manu Vana Vijayanagara,12.974431,77.54451
410,33,Magadi Road Dasarahalli,12.97889215,77.54065813
410,34,KHB Colony,12.981106,77.535581
410,35,Kamakshipalya,12.98432339,77.52803302
410,36,Summanahalli Magadi Road,12.987259,77.519228
410,37,Kottige Palya Magadi Road,12.98784318,77.51542203
410,38,Sunkadakatte,12.9892340954,77.5058480445
410,39,Vigneshwara Nagara,12.9943562765,77.5041714963
410,40,Neelagiri Thopu,12.9960294098096,77.5024757034255
410,41,Hegganahalli Cross,12.999754394348,77.5039556699754
410,42,Hegganahalli,13.00540548804,77.5050712454059
410,43,Dairy Hegganahalli,13.0079324555196,77.5055348989669
410,44,Peenya 2nd stage,13.0107668722415,77.5067250900116
410,45,Rajagopalanagar Rajni Farms,13.0139706843,77.5089234486
410,46,Peenya 14th Cross,13.0170412268,77.5058460329
410,47,Brundavana Peenya 2nd Stage,13.0202670023,77.5079948176
410,48,NTTF,13.0252156095954,77.5113073997503
410,49,Rolling Mill,13.0265822408254,77.5147200617649
410,50,TVS Cross,13.0285953620956,77.5195686195263
410,51,System Jalahalli Cross,13.0350020451929,77.5179111770754
410,52,Jalahalli Cross,13.03997892,77.51863784
410A,1,BANASHANKARI TTMC,12.9175629124167,77.5734471158981
410A,2,Kadirenahalli Cross,12.9138101711892,77.5674308493233
410A,3,Kadirenahalli Park,12.9176577398307,77.5643327485455
410A,4,Devegowda Petrol Bunk,12.9219127139344,77.559186765985
410A,5,Kamakya Talkies,12.924105587702,77.5522527764731
410A,6,Banashankari 3rd Stage 3rd Phase,12.9256471263671,77.5492223553638
410A,7,Janatha Bazar,12.9281432677927,77.5458704498577
410A,8,Jn of Hosakerehalli Cross,12.9296991974,77.5441659987
410A,9,Jn of Ring Road,12.9328285261699,77.5402067673632
410A,10,PES College,12.93481,77.53711
410A,11,Veerabhadranagar,12.9384132754,77.5332731288
410A,12,Nayandahalli Cross,12.944803708951,77.5288801759134
410A,13,Kwality Bicuits,12.947388,77.531657
410A,14,BHEL Gate,12.94965929,77.53658614
410A,15,Deepanjali nagara BMT-16,12.9514347731227,77.5371147674969
410A,16,Attiguppe,12.9577823349965,77.5338304262479
410A,17,Vijayanagara TTMC,12.9648426734,77.5347022433
410A,18,Maruthi mandira,12.9678038321,77.5361144263
410A,19,Vijayanagara,12.9719527904,77.5376221631
410A,20,Manu Vana Vijayanagara,12.974431,77.54451
410A,21,Magadi Road Dasarahalli,12.97889215,77.54065813
410A,22,Unani Hospital,12.9821710847,77.5371394493
410A,23,Basaveshwara Nagara Circle,12.9879388816386,77.5371124751643
410A,24,Basaveshwara Nagara,12.9885625374,77.533686189
410C,1,Silk Board Attibele Road,12.9164651158894,77.6229905341941
410C,2,BTM Layout,12.916211,77.615991
410C,3,Udupi Garden 16th Main,12.916535,77.608779
410C,4,BTM water Tank,12.9164504021527,77.6067753888095
410C,5,MICO Layout,12.9164701153754,77.6043445058414
410C,6,Jayadeva Hospital,12.9165828601,77.5993031636
410C,7,Ragigudda,12.9166900849591,77.5933496601074
410C,8,Marenahalli Petrol Bunk,12.9168066166074,77.5887057706717
410C,9,Jayanagara 5th Block,12.9168966960529,77.5849279305266
410C,10,Sangam Circle,12.9170141820828,77.5787540947362
410C,11,BANASHANKARI TTMC,12.9175629124167,77.5734471158981
410C,12,Kadirenahalli Cross,12.9138101711892,77.5674308493233
410C,13,Kadirenahalli Park,12.9176577398307,77.5643327485455
410C,14,Devegowda Petrol Bunk,12.9219127139344,77.559186765985
410C,15,Kamakya Talkies,12.924105587702,77.5522527764731
410C,16,Banashankari 3rd Stage 3rd Phase,12.9256471263671,77.5492223553638
410C,17,Janatha Bazar,12.9281432677927,77.5458704498577
410C,18,Jn of Hosakerehalli Cross,12.9296991974,77.5441659987
410C,19,Jn of Ring Road,12.9328285261699,77.5402067673632
410C,20,PES College,12.93481,77.53711
410C,21,Veerabhadranagar,12.9384132754,77.5332731288
410C,22,Nayandahalli Cross,12.944803708951,77.5288801759134
410C,23,Quality Biscuits,12.94721895,77.53192391
410C,24,BHEL Gate,12.94965929,77.53658614
410C,25,Deepanjali nagara BMT-16,12.9514347731227,77.5371147674969
410C,26,Attiguppe,12.9577823349965,77.5338304262479
410C,27,Vijayanagara TTMC,12.9648426734,77.5347022433
410C,28,Maruthi mandira,12.9678038321,77.5361144263
410C,29,Vijayanagara,12.9719527904,77.5376221631
410D,1,Bharathnagar 2nd Stage,12.9787,77.47782
410D,2,Bharath Nagara Ist Phase,12.98244,77.48016
410D,3,Anjananagar Gollarahatti,12.98631775,77.48866704
410D,4,Herohalli Cross,12.98768854,77.49354275
410D,5,Sunkadakatte,12.9901716113,77.5042220391
410D,6,Kottige Palya Magadi Road,12.98782032,77.51483597
410D,7,Jn of Magadi Road,12.98699,77.52055
410D,8,Kamakshipalya,12.98382718,77.52962733
410D,9,KHB Colony,12.98126349,77.53557501
410D,10,Magadi Road Dasarahalli,12.97851079,77.54320367
410D,11,Manu Vana Vijayanagara,12.9734883908216,77.5415388345323
410D,12,Vijayanagara,12.9718423169,77.5378719438
410D,13,Maruthi mandira,12.9676027503,77.5363256503
410D,14,Vijayanagara TTMC,12.9637070093,77.5345491059
410D,15,Attiguppe,12.9579615806462,77.5340494826403
410D,16,Deepanjalinagara Depot-16,12.951521,77.537268
410D,17,BHEL Gate,12.94965,77.53713
410D,18,Quality Biscuits,12.94654269,77.53085351
410D,19,Jn of Nayandahalli,12.94425,77.53012
410D,20,Veerabhadranagar,12.93805,77.53366
410D,21,PES College,12.93505,77.53694
410D,22,Hosakerehalli Junction,12.9336273763,77.539477665
410D,23,Hosakerehalli Cross,12.9300788138,77.5439977739
410D,24,Janatha Bazar,12.9284066241,77.5460153818
410D,25,Banashankari 3rd Stage 3rd Phase,12.9250089023591,77.5508426665613
410D,26,Kamakya Talkies,12.9237692524,77.5541000627
410D,27,Devegwada Petrol Bunk,12.9218787141,77.5608355924
410D,28,Kadirenahalli Park,12.9176689871,77.5645234622
410D,29,kadirenahalli cross,12.9138894193,77.5668682996
410D,30,Banashankari Bus Station,12.916723711209434,77.57330227661134
410D,31,Sangam Circle,12.9176249821,77.5773779489
410D,32,Jayanagara 5th Block,12.9171593674,77.5833687466
410D,33,Marenahalli Petrol Bunk,12.9170410149,77.5886585657
410D,34,Ragigudda,12.91690622009,77.5921299824997
410D,35,Jayadeva Hospital,12.9168577865,77.5974690355
410D,36,MICO Layout,12.9166977746839,77.603466782884
